	VIRSorter category	Circular	Prophage	Gene count	Strand switches	potential AMG count	Transposase present	Possible Non-Viral Contig	Viral genes with host benefits	Viral genes with unknown function	Viral hypothetical genes	Viral structure genes	Viral genes with viral benefits	Viral replication genes
Contig89514604||full	0	False	0	3	2	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig89514639||full	0	False	0	2	0	0	False	0.0	0.0	0.0	1.0	0.0	0.0	1.0
Contig89520439||full	0	False	0	6	3	0	False	0.16666666666666666	1.0	0.0	5.0	0.0	0.0	0.0
Contig8952769||full	0	False	0	6	0	0	False	0.0	0.0	2.0	4.0	0.0	0.0	0.0
Contig89537671||full	0	False	0	4	0	0	False	0.25	1.0	0.0	3.0	0.0	0.0	0.0
Contig89537673||full	0	False	0	7	0	0	False	0.0	0.0	0.0	7.0	0.0	0.0	0.0
Contig89537804||full	0	False	0	3	1	1	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig89543664||full	0	False	0	4	0	0	False	0.25	1.0	0.0	3.0	0.0	0.0	0.0
Contig89545260||full	0	False	0	4	2	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig89549207||full	0	False	0	82	2	0	False	0.036585365853658534	3.0	10.0	63.0	0.0	2.0	4.0
Contig89549218||full	0	False	0	3	0	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig89560735||full	0	False	0	11	0	0	False	0.0	0.0	1.0	10.0	0.0	0.0	0.0
Contig89560736||full	0	False	0	9	0	0	False	0.0	0.0	0.0	9.0	0.0	0.0	0.0
Contig89560737||full	0	False	0	10	0	0	False	0.0	0.0	0.0	10.0	0.0	0.0	0.0
Contig89560741||full	0	False	0	4	0	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig89572219||full	0	False	0	5	0	0	False	0.0	0.0	1.0	4.0	0.0	0.0	0.0
Contig89572220||full	0	False	0	9	1	0	False	0.1111111111111111	1.0	0.0	7.0	0.0	0.0	1.0
Contig89577951||full	0	False	0	7	0	0	False	0.0	0.0	0.0	7.0	0.0	0.0	0.0
Contig89583788||full	0	False	0	8	0	0	False	0.125	1.0	0.0	7.0	0.0	0.0	0.0
Contig89583792||full	0	False	0	4	2	0	False	0.25	1.0	0.0	3.0	0.0	0.0	0.0
Contig89589534||full	0	False	0	4	1	0	False	0.25	1.0	0.0	3.0	0.0	0.0	0.0
Contig89595293||full	0	False	0	26	0	0	False	0.0	0.0	0.0	26.0	0.0	0.0	0.0
Contig89595294||full	0	False	0	19	1	0	False	0.0	0.0	3.0	15.0	0.0	0.0	1.0
Contig89595295||full	0	False	0	16	3	0	False	0.0	0.0	2.0	14.0	0.0	0.0	0.0
Contig89595296||full	0	False	0	12	5	0	True	0.0	0.0	1.0	9.0	0.0	0.0	2.0
Contig89595298||full	0	False	0	4	0	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig89601102||full	0	False	0	59	2	1	False	0.01694915254237288	1.0	6.0	50.0	0.0	0.0	2.0
Contig89606848||full	0	False	0	5	0	0	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Contig89606920||lt2gene	0	False	0	2	1	0	False	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Contig89612586||full	0	False	0	5	0	0	False	0.2	1.0	0.0	4.0	0.0	0.0	0.0
Contig89612628||full	0	False	0	13	0	0	False	0.0	0.0	0.0	13.0	0.0	0.0	0.0
Contig89612629||full	0	False	0	7	0	0	False	0.0	0.0	1.0	5.0	1.0	0.0	0.0
Contig89612631||full	0	False	0	18	0	0	False	0.0	0.0	2.0	13.0	3.0	0.0	0.0
Contig89612632||full	0	False	0	7	0	0	False	0.0	0.0	0.0	6.0	1.0	0.0	0.0
Contig89612633||full	0	False	0	9	0	0	False	0.0	0.0	1.0	8.0	0.0	0.0	0.0
Contig89612634||full	0	False	0	55	4	0	False	0.01818181818181818	1.0	3.0	50.0	0.0	1.0	0.0
Contig89612635||full	0	False	0	15	0	0	False	0.0	0.0	1.0	12.0	0.0	0.0	2.0
Contig89612636||full	0	False	0	27	0	0	False	0.0	0.0	2.0	23.0	0.0	0.0	2.0
Contig89612637||full	0	False	0	22	0	0	False	0.045454545454545456	1.0	0.0	19.0	0.0	1.0	1.0
Contig89614573||full	0	False	0	20	1	0	False	0.0	0.0	1.0	19.0	0.0	0.0	0.0
Contig89618376||full	0	False	0	6	1	0	False	0.0	0.0	0.0	6.0	0.0	0.0	0.0
Contig89618786||full	0	False	0	7	0	0	False	0.0	0.0	1.0	6.0	0.0	0.0	0.0
Contig89624103||lt2gene	0	False	0	1	0	0	False	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Contig89624113||full	0	False	0	9	2	1	False	0.0	0.0	0.0	9.0	0.0	0.0	0.0
Contig89629892||full	0	False	0	6	1	0	False	0.0	0.0	0.0	5.0	0.0	0.0	1.0
Contig89635652||full	0	False	0	3	0	0	False	0.0	0.0	0.0	2.0	0.0	0.0	1.0
Contig89652937||full	0	False	0	5	3	0	False	0.0	0.0	2.0	3.0	0.0	0.0	0.0
Contig89653053||full	0	False	0	9	1	0	False	0.0	0.0	0.0	9.0	0.0	0.0	0.0
Contig89653055||full	0	False	0	6	2	0	False	0.0	0.0	1.0	5.0	0.0	0.0	0.0
Contig89658746||full	0	False	0	6	4	0	False	0.0	0.0	1.0	4.0	0.0	1.0	0.0
Contig89658750||full	0	False	0	5	2	0	False	0.0	0.0	1.0	4.0	0.0	0.0	0.0
Contig89687694||full	0	False	0	6	1	0	False	0.0	0.0	0.0	6.0	0.0	0.0	0.0
Contig8968870||full	0	False	0	8	2	0	False	0.0	0.0	0.0	8.0	0.0	0.0	0.0
Contig89701461||full	0	False	0	81	6	0	False	0.0	0.0	7.0	71.0	1.0	0.0	2.0
Contig89716751||full	0	False	0	4	1	0	False	0.0	0.0	0.0	3.0	0.0	0.0	1.0
Contig89733972||full	0	False	0	7	0	0	False	0.0	0.0	1.0	6.0	0.0	0.0	0.0
Contig89735003||full	0	False	0	6	1	0	False	0.0	0.0	0.0	4.0	0.0	0.0	2.0
Contig89740015||full	0	False	0	3	1	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig8974188||full	0	False	0	8	0	0	False	0.0	0.0	0.0	7.0	1.0	0.0	0.0
Contig89745603||full	0	False	0	19	7	0	False	0.0	0.0	0.0	19.0	0.0	0.0	0.0
Contig89745607||full	0	False	0	12	4	0	False	0.0	0.0	1.0	11.0	0.0	0.0	0.0
Contig89745625||full	0	False	0	3	0	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig89745700||full	0	False	0	4	2	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig89768620||full	0	False	0	6	2	0	False	0.0	0.0	0.0	4.0	0.0	1.0	1.0
Contig89780174||full	0	False	0	4	2	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig89785909||full	0	False	0	4	0	0	False	0.25	1.0	0.0	3.0	0.0	0.0	0.0
Contig89785920||full	0	False	0	6	2	0	False	0.0	0.0	0.0	6.0	0.0	0.0	0.0
Contig89785924||full	0	False	0	11	3	0	False	0.0	0.0	0.0	10.0	1.0	0.0	0.0
Contig89791729||full	0	False	0	23	0	0	False	0.0	0.0	1.0	22.0	0.0	0.0	0.0
Contig89791732||full	0	False	0	4	0	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig89791993||full	0	False	0	8	0	0	False	0.0	0.0	1.0	7.0	0.0	0.0	0.0
Contig89797557||full	0	False	0	8	1	0	False	0.0	0.0	1.0	7.0	0.0	0.0	0.0
Contig89797564||full	0	False	0	3	1	0	False	0.3333333333333333	1.0	0.0	2.0	0.0	0.0	0.0
Contig89797936||full	0	False	0	3	0	0	False	0.0	0.0	2.0	1.0	0.0	0.0	0.0
Contig89799404||full	0	False	0	9	6	0	False	0.1111111111111111	1.0	0.0	8.0	0.0	0.0	0.0
Contig89803243||full	0	False	0	6	0	0	False	0.0	0.0	2.0	4.0	0.0	0.0	0.0
Contig89809058||full	0	False	0	2	0	0	False	0.0	0.0	1.0	1.0	0.0	0.0	0.0
Contig89820648||full	0	False	0	6	0	0	False	0.0	0.0	2.0	4.0	0.0	0.0	0.0
Contig89826381||full	0	False	0	4	0	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig89832530||full	0	False	0	8	0	0	False	0.0	0.0	0.0	8.0	0.0	0.0	0.0
Contig89838012||full	0	False	0	33	16	1	False	0.030303030303030304	1.0	3.0	29.0	0.0	0.0	0.0
Contig89849550||full	0	False	0	3	1	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig89850351||full	0	False	0	152	14	1	True	0.006578947368421052	1.0	19.0	127.0	3.0	1.0	1.0
Contig89855305||full	0	False	0	5	2	0	False	0.0	0.0	0.0	4.0	0.0	0.0	1.0
Contig89855319||full	0	False	0	6	0	0	False	0.16666666666666666	1.0	0.0	5.0	0.0	0.0	0.0
Contig89866928||full	0	False	0	27	2	0	False	0.0	0.0	6.0	20.0	0.0	1.0	0.0
Contig89866932||full	0	False	0	5	0	0	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Contig89866963||full	0	False	0	8	0	0	False	0.0	0.0	1.0	7.0	0.0	0.0	0.0
Contig89872660||full	0	False	0	3	0	1	False	0.3333333333333333	1.0	0.0	2.0	0.0	0.0	0.0
Contig89884137||full	0	False	0	5	0	0	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Contig89884275||full	0	False	0	2	0	0	False	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Contig89901491||full	0	False	0	44	4	0	False	0.022727272727272728	1.0	2.0	40.0	1.0	0.0	0.0
Contig89901492||full	0	False	0	5	0	0	False	0.0	0.0	1.0	4.0	0.0	0.0	0.0
Contig89901558||full	0	False	0	2	1	0	False	0.5	1.0	0.0	1.0	0.0	0.0	0.0
Contig8990332||full	0	False	0	7	0	0	False	0.0	0.0	0.0	6.0	0.0	1.0	0.0
Contig89912980||full	0	False	0	5	1	0	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Contig89913028||full	0	False	0	4	1	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig89914045||full	0	False	0	3	1	0	False	0.0	0.0	1.0	2.0	0.0	0.0	0.0
Contig89919281||full	0	False	0	3	0	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig89924459||full	0	False	0	7	0	0	False	0.14285714285714285	1.0	0.0	6.0	0.0	0.0	0.0
Contig89924473||full	0	False	0	3	2	0	False	0.0	0.0	0.0	2.0	0.0	0.0	1.0
Contig89925061||full	0	False	0	27	6	1	False	0.037037037037037035	1.0	0.0	25.0	0.0	0.0	1.0
Contig89930453||full	0	False	0	5	1	0	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Contig89936005||full	0	False	0	43	1	0	False	0.0	0.0	6.0	35.0	1.0	0.0	1.0
Contig89936006||full	0	False	0	28	3	0	False	0.0	0.0	5.0	22.0	0.0	0.0	1.0
Contig89941786||full	0	False	0	5	0	0	False	0.4	2.0	0.0	3.0	0.0	0.0	0.0
Contig89954578||full	0	False	0	3	0	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig89959097||full	0	False	0	12	9	1	False	0.0	0.0	0.0	10.0	1.0	0.0	1.0
Contig89964876||full	0	False	0	4	1	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig89976465||full	0	False	0	5	0	0	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Contig89976541||full	0	False	0	4	2	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig89988026||full	0	False	0	28	1	0	False	0.0	0.0	0.0	24.0	3.0	0.0	1.0
Contig89988032||full	0	False	0	5	2	0	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Contig89988042||full	0	False	0	35	3	0	False	0.02857142857142857	1.0	3.0	30.0	0.0	1.0	0.0
Contig89993781||full	0	False	0	12	1	0	False	0.0	0.0	2.0	10.0	0.0	0.0	0.0
Contig89993788||full	0	False	0	9	2	0	False	0.0	0.0	2.0	7.0	0.0	0.0	0.0
Contig89993796||full	0	False	0	6	0	0	False	0.0	0.0	0.0	6.0	0.0	0.0	0.0
Contig89993800||full	0	False	0	4	3	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig90000046||full	0	False	0	8	1	0	False	0.0	0.0	0.0	8.0	0.0	0.0	0.0
Contig90009411||full	0	False	0	3	2	0	False	0.0	0.0	0.0	2.0	0.0	0.0	1.0
Contig9001152||full	0	False	0	2	0	0	False	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Contig9001193||full	0	False	0	34	0	0	False	0.0	0.0	2.0	32.0	0.0	0.0	0.0
Contig9001194||full	0	False	0	8	0	0	False	0.0	0.0	0.0	6.0	1.0	0.0	1.0
Contig9001196||full	0	False	0	8	0	0	False	0.0	0.0	1.0	7.0	0.0	0.0	0.0
Contig90016833||full	0	False	0	6	0	0	False	0.0	0.0	0.0	6.0	0.0	0.0	0.0
Contig90016834||full	0	False	0	3	0	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig90022628||full	0	False	0	16	0	0	False	0.0	0.0	1.0	13.0	0.0	0.0	2.0
Contig90022631||full	0	False	0	11	8	0	False	0.09090909090909091	1.0	0.0	10.0	0.0	0.0	0.0
Contig90024725||full	0	False	0	7	0	0	False	0.0	0.0	0.0	7.0	0.0	0.0	0.0
Contig90034183||full	0	False	0	4	1	0	False	0.0	0.0	0.0	3.0	1.0	0.0	0.0
Contig90034189||full	0	False	0	6	0	0	False	0.0	0.0	1.0	4.0	0.0	0.0	1.0
Contig90034190||full	0	False	0	5	0	0	False	0.0	0.0	0.0	4.0	0.0	0.0	1.0
Contig90039974||full	0	False	0	5	0	0	False	0.0	0.0	3.0	2.0	0.0	0.0	0.0
Contig90039976||full	0	False	0	5	0	0	False	0.0	0.0	0.0	4.0	1.0	0.0	0.0
Contig90039978||full	0	False	0	13	1	0	False	0.0	0.0	6.0	7.0	0.0	0.0	0.0
Contig90039979||full	0	False	0	13	2	0	False	0.07692307692307693	1.0	1.0	11.0	0.0	0.0	0.0
Contig90039994||full	0	False	0	10	3	0	False	0.0	0.0	1.0	7.0	0.0	0.0	2.0
Contig90039995||full	0	False	0	10	2	0	False	0.1	1.0	0.0	9.0	0.0	0.0	0.0
Contig90040004||full	0	False	0	9	5	1	False	0.1111111111111111	1.0	0.0	8.0	0.0	0.0	0.0
Contig90040035||full	0	False	0	7	2	0	False	0.0	0.0	0.0	7.0	0.0	0.0	0.0
Contig90041177||full	0	False	0	5	2	0	False	0.0	0.0	1.0	4.0	0.0	0.0	0.0
Contig90045843||full	0	False	0	18	2	0	False	0.0	0.0	1.0	15.0	0.0	2.0	0.0
Contig90045844||full	0	False	0	71	4	0	False	0.0	0.0	4.0	65.0	1.0	0.0	1.0
Contig90057379||full	0	False	0	4	1	0	False	0.25	1.0	0.0	3.0	0.0	0.0	0.0
Contig90065236||full	0	False	0	4	0	0	False	0.25	1.0	0.0	3.0	0.0	0.0	0.0
Contig90074759||full	0	False	0	4	0	0	False	0.5	2.0	0.0	2.0	0.0	0.0	0.0
Contig90080541||full	0	False	0	17	0	0	False	0.0	0.0	1.0	16.0	0.0	0.0	0.0
Contig90086238||full	0	False	0	5	0	0	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Contig90098478||full	0	False	0	5	1	0	False	0.0	0.0	0.0	4.0	0.0	0.0	1.0
Contig90103609||full	0	False	0	5	3	0	False	0.2	1.0	0.0	3.0	0.0	0.0	1.0
Contig90103610||full	0	False	0	9	0	0	False	0.0	0.0	1.0	8.0	0.0	0.0	0.0
Contig90103611||full	0	False	0	6	2	0	False	0.0	0.0	0.0	6.0	0.0	0.0	0.0
Contig90103729||full	0	False	0	12	0	0	False	0.0	0.0	1.0	9.0	0.0	1.0	1.0
Contig90103730||full	0	False	0	8	1	0	False	0.0	0.0	0.0	8.0	0.0	0.0	0.0
Contig90103732||full	0	False	0	23	2	0	False	0.0	0.0	2.0	19.0	1.0	0.0	1.0
Contig90111127||full	0	False	0	5	0	0	False	0.0	0.0	1.0	4.0	0.0	0.0	0.0
Contig90115224||full	0	False	0	3	2	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig90126649||full	0	False	0	5	2	0	False	0.0	0.0	0.0	4.0	0.0	1.0	0.0
Contig90138204||full	0	False	0	11	4	1	False	0.09090909090909091	1.0	1.0	9.0	0.0	0.0	0.0
Contig90138673||full	0	False	0	12	3	0	False	0.0	0.0	0.0	12.0	0.0	0.0	0.0
Contig90143949||full	0	False	0	4	1	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig90149772||full	0	False	0	10	0	0	False	0.0	0.0	0.0	10.0	0.0	0.0	0.0
Contig90155540||full	0	False	0	3	0	0	False	0.0	0.0	0.0	2.0	0.0	1.0	0.0
Contig90155549||full	0	False	0	15	4	0	False	0.0	0.0	0.0	14.0	0.0	1.0	0.0
Contig90167267||full	0	False	0	7	0	0	False	0.0	0.0	2.0	5.0	0.0	0.0	0.0
Contig90167272||full	0	False	0	4	2	0	False	0.0	0.0	0.0	3.0	0.0	0.0	1.0
Contig90173111||full	0	False	0	4	1	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig90174783||full	0	False	0	3	1	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig90178785||full	0	False	0	14	0	0	False	0.0	0.0	0.0	13.0	0.0	0.0	1.0
Contig90179451||full	0	False	0	129	6	2	False	0.023255813953488372	3.0	9.0	112.0	1.0	2.0	2.0
Contig90184606||full	0	False	0	15	1	0	False	0.06666666666666667	1.0	0.0	14.0	0.0	0.0	0.0
Contig90184607||full	0	False	0	80	5	0	False	0.0125	1.0	5.0	72.0	2.0	0.0	0.0
Contig90184608||full	0	False	0	36	2	0	False	0.027777777777777776	1.0	0.0	32.0	2.0	1.0	0.0
Contig90185573||full	0	False	0	4	1	0	False	0.25	1.0	0.0	3.0	0.0	0.0	0.0
Contig90190342||full	0	False	0	5	2	0	True	0.0	0.0	0.0	4.0	0.0	0.0	1.0
Contig90201938||full	0	False	0	5	1	0	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Contig90207663||full	0	False	0	3	2	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig90213540||full	0	False	0	11	0	0	False	0.09090909090909091	1.0	0.0	9.0	0.0	1.0	0.0
Contig90213541||full	0	False	0	10	0	0	False	0.0	0.0	0.0	9.0	0.0	0.0	1.0
Contig90213542||full	0	False	0	7	3	0	False	0.0	0.0	0.0	7.0	0.0	0.0	0.0
Contig90219294||full	0	False	0	8	2	0	False	0.0	0.0	0.0	7.0	0.0	0.0	1.0
Contig90219313||full	0	False	0	3	0	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig9022611||full	0	False	0	110	6	0	False	0.00909090909090909	1.0	7.0	98.0	2.0	1.0	1.0
Contig9022613||full	0	False	0	6	2	0	False	0.3333333333333333	2.0	0.0	4.0	0.0	0.0	0.0
Contig9022617||full	0	False	0	5	1	0	False	0.2	1.0	0.0	4.0	0.0	0.0	0.0
Contig9022625||full	0	False	0	3	1	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig90227176||full	0	False	0	3	1	0	False	0.3333333333333333	1.0	0.0	2.0	0.0	0.0	0.0
Contig90230863||full	0	False	0	12	0	0	False	0.0	0.0	1.0	11.0	0.0	0.0	0.0
Contig90230865||full	0	False	0	56	6	0	False	0.05357142857142857	3.0	6.0	40.0	1.0	2.0	4.0
Contig90231012||full	0	False	0	6	0	0	False	0.0	0.0	0.0	6.0	0.0	0.0	0.0
Contig90231018||full	0	False	0	6	0	0	False	0.0	0.0	0.0	6.0	0.0	0.0	0.0
Contig90231518||full	0	False	0	5	2	0	False	0.0	0.0	1.0	4.0	0.0	0.0	0.0
Contig90242386||full	0	False	0	13	0	0	False	0.0	0.0	0.0	12.0	0.0	0.0	1.0
Contig90242395||full	0	False	0	4	0	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig90242541||full	0	False	0	3	0	0	False	0.0	0.0	1.0	1.0	1.0	0.0	0.0
Contig90253863||full	0	False	0	2	0	0	False	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Contig90253865||full	0	False	0	4	1	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig90259667||full	0	False	0	4	0	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig90271255||full	0	False	0	5	2	0	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Contig90271256||full	0	False	0	8	0	0	False	0.0	0.0	1.0	6.0	1.0	0.0	0.0
Contig90271335||full	0	False	0	21	1	0	False	0.0	0.0	1.0	20.0	0.0	0.0	0.0
Contig9028006||full	0	False	0	8	1	0	False	0.0	0.0	0.0	7.0	0.0	0.0	1.0
Contig90288594||full	0	False	0	8	3	0	False	0.0	0.0	0.0	7.0	0.0	1.0	0.0
Contig90288595||full	0	False	0	14	3	0	False	0.0	0.0	1.0	12.0	0.0	0.0	1.0
Contig90288596||full	0	False	0	2	0	0	False	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Contig90288601||full	0	False	0	6	0	0	False	0.0	0.0	0.0	6.0	0.0	0.0	0.0
Contig90288603||full	0	False	0	5	0	0	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Contig90294345||full	0	False	0	7	0	0	False	0.0	0.0	0.0	6.0	0.0	0.0	1.0
Contig90295072||full	0	False	0	3	1	0	False	0.6666666666666666	2.0	0.0	1.0	0.0	0.0	0.0
Contig90300085||full	0	False	0	10	0	0	False	0.0	0.0	1.0	8.0	0.0	0.0	1.0
Contig90319206||full	0	False	0	3	0	0	False	0.0	0.0	1.0	2.0	0.0	0.0	0.0
Contig90323273||full	0	False	0	3	0	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig90329708||full	0	False	0	4	1	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig90334676||full	0	False	0	19	0	0	False	0.0	0.0	0.0	19.0	0.0	0.0	0.0
Contig90335808||full	0	False	0	3	2	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig90351914||full	0	False	0	3	1	0	False	0.3333333333333333	1.0	0.0	2.0	0.0	0.0	0.0
Contig90357787||full	0	False	0	4	0	0	False	0.25	1.0	0.0	3.0	0.0	0.0	0.0
Contig90357789||full	0	False	0	2	0	0	False	0.5	1.0	0.0	1.0	0.0	0.0	0.0
Contig9038687||full	0	False	0	6	1	0	False	0.0	0.0	1.0	4.0	0.0	1.0	0.0
Contig90392563||full	0	False	0	2	0	0	False	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Contig90392566||full	0	False	0	6	0	0	False	0.0	0.0	0.0	5.0	0.0	0.0	1.0
Contig90392604||full	0	False	0	4	1	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig90392628||full	0	False	0	12	4	0	False	0.0	0.0	2.0	10.0	0.0	0.0	0.0
Contig90404184||full	0	False	0	5	1	0	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Contig90409864||full	0	False	0	8	0	0	False	0.125	1.0	1.0	6.0	0.0	0.0	0.0
Contig90415833||full	0	False	0	38	3	0	False	0.02631578947368421	1.0	1.0	36.0	0.0	0.0	0.0
Contig90427317||full	0	False	0	6	1	0	False	0.0	0.0	0.0	6.0	0.0	0.0	0.0
Contig9044104||full	0	False	0	5	0	0	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Contig90450403||full	0	False	0	11	5	0	False	0.09090909090909091	1.0	0.0	10.0	0.0	0.0	0.0
Contig90455972||full	0	False	0	277	8	3	False	0.018050541516245487	5.0	21.0	234.0	1.0	1.0	15.0
Contig90456154||full	0	False	0	8	1	0	False	0.0	0.0	0.0	8.0	0.0	0.0	0.0
Contig90456176||full	0	False	0	4	0	0	False	0.25	1.0	0.0	3.0	0.0	0.0	0.0
Contig90456323||full	0	False	0	4	0	0	False	0.25	1.0	0.0	3.0	0.0	0.0	0.0
Contig90461913||full	0	False	0	23	11	0	False	0.0	0.0	0.0	21.0	2.0	0.0	0.0
Contig90461918||full	0	False	0	7	0	0	False	0.0	0.0	3.0	3.0	1.0	0.0	0.0
Contig90467803||full	0	False	0	11	0	0	False	0.0	0.0	0.0	11.0	0.0	0.0	0.0
Contig90467809||full	0	False	0	4	1	0	False	0.25	1.0	0.0	3.0	0.0	0.0	0.0
Contig90467947||full	0	False	0	15	1	0	False	0.06666666666666667	1.0	1.0	13.0	0.0	0.0	0.0
Contig90471866||full	0	False	0	7	1	0	True	0.2857142857142857	2.0	0.0	5.0	0.0	0.0	0.0
Contig90490949||full	0	False	0	24	3	0	False	0.0	0.0	1.0	23.0	0.0	0.0	0.0
Contig90490953||full	0	False	0	6	2	0	False	0.16666666666666666	1.0	0.0	5.0	0.0	0.0	0.0
Contig90490957||full	0	False	0	5	1	0	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Contig90490963||full	0	False	0	8	2	0	False	0.0	0.0	0.0	8.0	0.0	0.0	0.0
Contig9049438||full	0	False	0	11	4	0	False	0.0	0.0	0.0	11.0	0.0	0.0	0.0
Contig9049442||full	0	False	0	3	0	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig90498352||full	0	False	0	4	1	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig90502488||full	0	False	0	3	0	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig90502490||lt2gene	0	False	0	2	0	0	False	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Contig90502491||full	0	False	0	4	0	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig90502550||full	0	False	0	16	1	0	False	0.0	0.0	2.0	14.0	0.0	0.0	0.0
Contig90502552||full	0	False	0	9	0	0	False	0.0	0.0	2.0	7.0	0.0	0.0	0.0
Contig90508256||full	0	False	0	4	1	0	False	0.25	1.0	0.0	3.0	0.0	0.0	0.0
Contig90514089||full	0	False	0	7	0	0	False	0.0	0.0	0.0	6.0	0.0	0.0	1.0
Contig90514614||full	0	False	0	106	11	1	False	0.009433962264150943	1.0	5.0	96.0	0.0	0.0	4.0
Contig90523978||full	0	False	0	6	0	0	False	0.3333333333333333	2.0	0.0	4.0	0.0	0.0	0.0
Contig90532829||full	0	False	0	4	2	0	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Contig90538386||full	0	False	0	3	0	0	False	0.0	0.0	1.0	2.0	0.0	0.0	0.0
Contig90542986||full	0	False	0	15	1	0	False	0.0	0.0	3.0	12.0	0.0	0.0	0.0
Contig90543507||full	0	False	0	6	2	0	False	0.16666666666666666	1.0	3.0	2.0	0.0	0.0	0.0
Contig9054800||full	0	False	0	6	0	2	False	0.16666666666666666	1.0	0.0	5.0	0.0	0.0	0.0
Contig90554544||full	0	False	0	14	2	0	True	0.07142857142857142	1.0	0.0	13.0	0.0	0.0	0.0
Contig90558219||full	0	False	0	81	10	0	False	0.0	0.0	5.0	76.0	0.0	0.0	0.0
Contig90577841||full	0	False	0	3	1	0	False	0.0	0.0	0.0	2.0	0.0	0.0	1.0
Contig90589423||full	0	False	0	3	0	0	False	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Contig90589429||full	0	False	0	5	0	0	False	0.0	0.0	1.0	4.0	0.0	0.0	0.0
Contig90595194||full	0	False	0	6	0	0	False	0.0	0.0	1.0	4.0	0.0	0.0	1.0
Contig90595196||full	0	False	0	7	1	1	False	0.2857142857142857	2.0	0.0	5.0	0.0	0.0	0.0
